# t	u	ec	e
0.37999999999997447	-2.2183109539670007	0.7951192849333064	-1.4231916690336943
0.3849999999999739	-2.214096871415277	0.7909052123335301	-1.4231916590817468
0.38999999999997337	-2.2108248410602003	0.7876331842171563	-1.4231916568430438
0.3949999999999728	-2.2088844358088626	0.785692776000968	-1.4231916598078949
0.39999999999997227	-2.208435913650917	0.7852442574756355	-1.4231916561752813
0.4049999999999717	-2.209535963000015	0.7863443272968652	-1.42319163570315
0.40999999999997117	-2.2122620691969246	0.7890704351794127	-1.4231916340175121
0.4149999999999706	-2.216755441343256	0.7935638203843205	-1.423191620958936
0.41999999999997006	-2.223152512743462	0.799960879970954	-1.4231916327725083
0.4249999999999695	-2.2314247116197747	0.8082330342807075	-1.4231916773390672
0.42999999999996896	-2.2411982474096535	0.8180065764185828	-1.4231916709910706
0.4349999999999684	-2.251649202469883	0.8284574888860454	-1.4231917135838374
0.43999999999996786	-2.261552346590341	0.8383605939984988	-1.4231917525918423
0.4449999999999673	-2.269489670462402	0.8462978727167987	-1.4231917977456032
0.44999999999996676	-2.274123906828128	0.8509320746891785	-1.4231918321389494
0.4549999999999662	-2.274469838221197	0.851278001014248	-1.4231918372069492
0.45999999999996566	-2.2701381079070226	0.8469462791768223	-1.4231918287302006
0.4649999999999651	-2.2615588082460447	0.8383670154515974	-1.4231917927944473
0.46999999999996456	-2.2501644734295065	0.8269727248768284	-1.4231917485526782
0.474999999999964	-2.2383053599282703	0.8151136582521002	-1.42319170167617
0.47999999999996346	-2.2286345958959206	0.8054429460338599	-1.423191649862061
0.4849999999999629	-2.2230385924336913	0.7998469308258896	-1.4231916616078018
0.48999999999996235	-2.2218969572639655	0.7987052580111361	-1.4231916992528295
0.4949999999999618	-2.2243268098403575	0.8011350771023771	-1.4231917327379802
0.49999999999996125	-2.2291030574690494	0.805911280437097	-1.4231917770319524
0.5049999999999607	-2.2352373605232674	0.8120455737011589	-1.4231917868221087
0.5099999999999602	-2.241837690617871	0.8186458802105544	-1.4231918104073167
0.5149999999999596	-2.247741552959336	0.8245497393524813	-1.4231918136068549
0.519999999999959	-2.2515627159513003	0.8283708606349386	-1.423191855316362
0.5249999999999585	-2.2522025071342746	0.8290106463135275	-1.4231918608207474
0.529999999999958	-2.2494304770500277	0.8262386347611419	-1.4231918422888856
0.5349999999999574	-2.2441273732454796	0.8209355898068068	-1.4231917834386727
0.5399999999999568	-2.238010863766441	0.8148191157955182	-1.4231917479709226
0.5449999999999563	-2.2329293339664456	0.8097375991336139	-1.4231917348328316
0.5499999999999557	-2.2300694013430533	0.8068776664283506	-1.4231917349147027
0.5549999999999552	-2.2295687964552284	0.8063770285714839	-1.4231917678837445
0.5599999999999546	-2.2307376446666747	0.8075458508976874	-1.423191793768987
0.5649999999999541	-2.232651938288564	0.8094601253800859	-1.4231918129084784
0.5699999999999535	-2.234644329424506	0.8114524985753923	-1.4231918308491138
0.574999999999953	-2.2364626006432675	0.8132707757648011	-1.4231918248784665
0.5799999999999524	-2.2381979527351494	0.8150061309007636	-1.4231918218343862
0.5849999999999519	-2.2401634444336462	0.8169716275911462	-1.4231918168425
0.5899999999999513	-2.2427510036395573	0.8195591649045595	-1.423191838734998
0.5949999999999508	-2.24618776603174	0.8229959225643663	-1.4231918434673743
0.5999999999999502	-2.250222866095187	0.8270310022053531	-1.4231918638898342
0.6049999999999497	-2.253965690655964	0.8307737940486934	-1.4231918966072703
0.6099999999999491	-2.2561204827448806	0.8329285655542674	-1.4231919171906133
0.6149999999999486	-2.2555359435432956	0.8323440027796193	-1.4231919407636764
0.619999999999948	-2.2517109448700587	0.8285190248905414	-1.423191919979517
0.6249999999999475	-2.2450971619566973	0.821905254995441	-1.4231919069612562
0.6299999999999469	-2.23722383761832	0.8140319888617772	-1.423191848756543
0.6349999999999464	-2.230581632858166	0.8073898339261223	-1.4231917989320437
0.6399999999999458	-2.2280589800602213	0.8048672441375707	-1.4231917359226502
0.6449999999999453	-2.2319594336334885	0.8087677315808678	-1.4231917020526208
0.6499999999999447	-2.2430569664679987	0.8198652433176487	-1.4231917231503501
0.6549999999999442	-2.260237870645024	0.837046085442785	-1.423191785202239
0.6599999999999436	-2.280948558479736	0.8577566776967666	-1.4231918807829695
0.6649999999999431	-2.30206956154836	0.8788776357087307	-1.4231919258396297
0.6699999999999425	-2.3207361402667583	0.8975441704927445	-1.4231919697740139
0.674999999999942	-2.334847995653403	0.9116560077263516	-1.4231919879270516
0.6799999999999414	-2.343224954438324	0.9200329391060486	-1.4231920153322755
0.6849999999999409	-2.3455086504644806	0.9223166385902813	-1.4231920118741994
0.6899999999999403	-2.3419194571507362	0.9187274722820227	-1.4231919848687136
0.6949999999999398	-2.3329861275225796	0.9097941634579577	-1.423191964064622
0.6999999999999392	-2.319351367476388	0.8961594191571075	-1.423191948319281
0.7049999999999387	-2.3017778492586505	0.878585903253939	-1.423191946004711
0.7099999999999381	-2.2813662162418877	0.8581743115699355	-1.4231919046719526
0.7149999999999376	-2.2597836901641055	0.8365918353738339	-1.4231918547902718
0.719999999999937	-2.2392250001943554	0.8160331892824476	-1.423191810911908
0.7249999999999365	-2.221938248851258	0.7987465075492141	-1.4231917413020443
0.7299999999999359	-2.20955126154829	0.7863595274303203	-1.4231917341179696
0.7349999999999354	-2.202756638385034	0.7795648927197425	-1.4231917456652916
0.7399999999999348	-2.2015992879995436	0.7784075459208026	-1.4231917420787408
0.7449999999999343	-2.2060081158726295	0.7828163636168023	-1.423191752255827
0.7499999999999337	-2.2159054337271273	0.7927136594709369	-1.4231917742561904
0.7549999999999332	-2.2306513989338876	0.8074595837248532	-1.4231918152090344
0.7599999999999326	-2.2484236119665932	0.8252317172183388	-1.4231918947482547
0.7649999999999321	-2.266396645389286	0.8432046756050952	-1.4231919697841908
0.7699999999999315	-2.2817665247516024	0.8585745427538392	-1.4231919819977634
0.774999999999931	-2.292774031007008	0.8695820574102249	-1.4231919735967835
0.7799999999999304	-2.2990792562620284	0.8758873079041463	-1.423191948357882
0.7849999999999299	-2.3014862094542536	0.8782942897529789	-1.4231919197012746
0.7899999999999293	-2.3013296947245845	0.8781378180208409	-1.4231918767037433
0.7949999999999288	-2.2998920397251705	0.8767001838195047	-1.4231918559056658
0.7999999999999282	-2.298030959864233	0.8748391247022558	-1.423191835161977
0.8049999999999277	-2.296101095792819	0.8729092586362651	-1.423191837156554
0.8099999999999271	-2.2940734904632234	0.8708816658616211	-1.4231918246016022
0.8149999999999266	-2.2917476269585824	0.86855579793028	-1.4231918290283025
0.819999999999926	-2.2889704835695652	0.865778674769642	-1.4231918087999234
0.8249999999999255	-2.2857359277092986	0.8625441403825795	-1.4231917873267192
0.8299999999999249	-2.2820949730752447	0.8589031685659176	-1.4231918045093273
0.8349999999999244	-2.2778917299136285	0.8546999172882174	-1.4231918126254113
0.8399999999999238	-2.272609809189984	0.8494179639623478	-1.4231918452276364
0.8449999999999233	-2.2655011140134618	0.842309265190184	-1.4231918488232775
0.8499999999999227	-2.255968733845741	0.8327768634489126	-1.4231918703968285
0.8549999999999222	-2.2439027650527312	0.8207108976184944	-1.4231918674342368
0.8599999999999216	-2.2297942178868477	0.8066023805386198	-1.4231918373482282
0.864999999999921	-2.2146213466303086	0.7914295395457748	-1.423191807084534
0.8699999999999205	-2.199672782483269	0.7764810027998225	-1.4231917796834466
0.87499999999992	-2.1864074488598044	0.7632156941511884	-1.4231917547086157
0.8799999999999194	-2.176379633287857	0.7531879168001844	-1.4231917164876728
0.8849999999999189	-2.1711060395883375	0.7479143395606472	-1.4231917000276906
0.8899999999999183	-2.171737591968438	0.7485458862433748	-1.4231917057250631
0.8949999999999178	-2.178607377118613	0.7554156511520751	-1.423191725966538
0.8999999999999172	-2.190927316818262	0.7677355641877415	-1.4231917526305204
0.9049999999999166	-2.206907909936285	0.7837160729896272	-1.423191836946658
0.9099999999999161	-2.22431220679293	0.8011203173030514	-1.4231918894898785
0.9149999999999155	-2.241129586913689	0.8179376566624599	-1.4231919302512295
0.919999999999915	-2.256072081978208	0.8328801357787661	-1.4231919461994413
0.9249999999999144	-2.2687508818623847	0.8455589516174901	-1.423191930244895
0.9299999999999139	-2.2795264138536435	0.8563345050312785	-1.423191908822365
0.9349999999999133	-2.289068822085616	0.8658769025970001	-1.4231919194886153
0.9399999999999128	-2.2977993604758105	0.8746074347061856	-1.423191925769625
0.9449999999999122	-2.3055148480787353	0.882322947394255	-1.4231919006844802
0.9499999999999117	-2.3114196275948165	0.8882277042608269	-1.4231919233339898
0.9549999999999111	-2.31447284575519	0.8912809126566988	-1.4231919330984915
0.9599999999999106	-2.313783648009873	0.8905916706492407	-1.4231919773606319
0.96499999999991	-2.3088747451159053	0.8856827606214935	-1.4231919844944116
0.9699999999999095	-2.299851309469557	0.8766593424525152	-1.4231919670170419
0.9749999999999089	-2.2875300618344436	0.8643381423793314	-1.4231919194551126
0.9799999999999084	-2.273531670066741	0.8503398074633834	-1.4231918626033575
0.9849999999999078	-2.260269490381996	0.8370777222754588	-1.4231917681065371
0.9899999999999073	-2.2506385252525387	0.8274468504951011	-1.4231916747574376
0.9949999999999067	-2.247185967342647	0.8239943094578203	-1.4231916578848265
0.9999999999999062	-2.2509582298613027	0.8277665292327308	-1.423191700628572
1.0049999999999057	-2.260816925110672	0.837625145257196	-1.4231917798534754
1.0099999999999052	-2.273886574624686	0.8506947165268487	-1.4231918580978373
1.0149999999999046	-2.28683822740443	0.8636463133725181	-1.4231919140319118
1.019999999999904	-2.2970578803110855	0.8738659119665383	-1.4231919683445475
1.0249999999999035	-2.3031696462273152	0.8799776840225867	-1.4231919622047287
1.029999999999903	-2.3050054870174366	0.8818135720723117	-1.4231919149451246
1.0349999999999024	-2.3032986236900315	0.8801067572740382	-1.4231918664159933
1.039999999999902	-2.2992368900584186	0.8760450458405926	-1.4231918442178262
1.0449999999999013	-2.2940175626223027	0.8708257491858692	-1.4231918134364339
1.0499999999999008	-2.2884713219660666	0.8652795252681597	-1.423191796697907
1.0549999999999002	-2.2828628298180336	0.8596710379262166	-1.4231917918918169
1.0599999999998997	-2.2769183870994922	0.8537265769631852	-1.423191810136307
1.0649999999998991	-2.2700212720034028	0.8468294515972645	-1.4231918204061385
1.0699999999998986	-2.2615086175526873	0.8383168112704528	-1.4231918062822344
1.074999999999898	-2.2509739427158757	0.8277821423420585	-1.4231918003738173
1.0799999999998975	-2.2384866331015645	0.8152948437678476	-1.423191789333717
1.084999999999897	-2.2246971380079277	0.8015053873926741	-1.4231917506152536
1.0899999999998964	-2.2107180237271287	0.7875262878499227	-1.4231917358772064
1.0949999999998958	-2.197808605162081	0.7746169046831666	-1.4231917004789147
1.0999999999998953	-2.1869508596263203	0.7637591526043169	-1.4231917070220033
1.1049999999998947	-2.178556376586595	0.7553646735627211	-1.423191703023874
1.1099999999998942	-2.172485326362181	0.7492935919459282	-1.4231917344162528
1.1149999999998936	-2.1683797091015093	0.7451879761065686	-1.4231917329949408
1.119999999999893	-2.1660830624916545	0.7428913495528949	-1.4231917129387597
1.1249999999998925	-2.165910252254969	0.7427185489593907	-1.4231917032955783
1.129999999999892	-2.1686422251108546	0.7454505564427377	-1.4231916686681172
1.1349999999998914	-2.175280205964739	0.75208857177223	-1.423191634192509
1.1399999999998909	-2.1866002329925407	0.7634086140520031	-1.4231916189405376
1.1449999999998903	-2.2026456795800184	0.7794540282512876	-1.4231916513287308
1.1499999999998898	-2.222373012106965	0.7991813051672766	-1.4231917069396882
1.1549999999998892	-2.243675285241781	0.8204835160633628	-1.4231917691784184
1.1599999999998887	-2.2638380128820383	0.8406461530975785	-1.4231918597844595
1.1649999999998881	-2.2801834889683374	0.856991575886797	-1.4231919130815405
1.1699999999998876	-2.2905746159164964	0.8673826835046218	-1.4231919324118747
1.174999999999887	-2.29368046402565	0.8704885160976025	-1.4231919479280477
1.1799999999998865	-2.2890721156083704	0.8658801524241438	-1.4231919631842265
1.184999999999886	-2.2772744378244916	0.8540825125618352	-1.4231919252626566
1.1899999999998854	-2.2598298552814993	0.8366379918726514	-1.4231918634088478
1.1949999999998848	-2.239316771071239	0.8161249979989358	-1.4231917730723032
1.1999999999998843	-2.219134924159299	0.7959432351606052	-1.4231916889986937
1.2049999999998837	-2.202961908723714	0.7797703002320776	-1.4231916084916363
1.2099999999998832	-2.1938950864055147	0.770703493685064	-1.4231915927204506
1.2149999999998826	-2.193612017086277	0.7704204125793258	-1.4231916045069517
1.219999999999882	-2.2019811706950647	0.7787895371464244	-1.4231916335486403
1.2249999999998815	-2.2172948173872316	0.794103109312786	-1.4231917080744454
1.229999999999881	-2.2369145853484524	0.81372280949506	-1.4231917758533923
1.2349999999998804	-2.257911112531508	0.8347192841279617	-1.4231918284035465
1.2399999999998799	-2.2775035590526285	0.8543116782391952	-1.4231918808134332
1.2449999999998793	-2.2932858974311854	0.8700939718883588	-1.4231919255428267
1.2499999999998788	-2.3033291061488708	0.8801371265103102	-1.4231919796385604
1.2549999999998782	-2.3062777767971245	0.8830857909390712	-1.4231919858580533
1.2599999999998777	-2.3014432705782886	0.8782512800496376	-1.423191990528651
1.2649999999998771	-2.2889382303298844	0.8657462402204746	-1.4231919901094097
1.2699999999998766	-2.269812946340326	0.8466210114162784	-1.4231919349240474
1.274999999999876	-2.2461700044335773	0.8229781208432827	-1.4231918835902946
1.2799999999998755	-2.2211331607438467	0.797941388787534	-1.4231917719563125
1.284999999999875	-2.1985455564808976	0.7753538863898664	-1.4231916700910312
1.2899999999998744	-2.182310986703596	0.7591193960292039	-1.4231915906743922
1.2949999999998738	-2.1754642920320064	0.7522727285748223	-1.423191563457184
1.2999999999998733	-2.179305232521157	0.7561136576896936	-1.4231915748314632
1.3049999999998727	-2.1930036113760814	0.7698119566553792	-1.4231916547207024
1.3099999999998722	-2.2138669606173367	0.7906752082612004	-1.4231917523561362
1.3149999999998716	-2.2381760800480404	0.8149842270490801	-1.42319185299896
1.319999999999871	-2.262185354504874	0.8389934267209038	-1.4231919277839706
1.3249999999998705	-2.2829394786302073	0.8597475195120404	-1.423191959118167
1.32999999999987	-2.298676235413997	0.875484265819012	-1.4231919695949853
1.3349999999998694	-2.308800961634798	0.8856089956653743	-1.4231919659694239
1.3399999999998689	-2.313550293679659	0.8903583624234775	-1.4231919312561814
1.3449999999998683	-2.3135893335263855	0.8903974012302689	-1.4231919322961166
1.3499999999998678	-2.3097030799855016	0.8865111672578918	-1.4231919127276098
1.3549999999998672	-2.3026133775164794	0.8794214713738718	-1.4231919061426077
1.3599999999998666	-2.292867969130982	0.8696760585691691	-1.423191910561813
1.364999999999866	-2.2808215314907203	0.8576296270131795	-1.423191904477541
1.3699999999998655	-2.2667739389557675	0.8435820676548825	-1.4231918713008849
1.374999999999865	-2.2512638561755325	0.8280720114501802	-1.4231918447253527
1.3799999999998644	-2.2353617991045214	0.812169998483254	-1.4231918006212672
1.384999999999864	-2.2207069222448346	0.7975151648718491	-1.4231917573729853
1.3899999999998633	-2.209128227496818	0.7859364732300642	-1.4231917542667538
1.3949999999998628	-2.2018717549280424	0.7786799999675138	-1.4231917549605289
1.3999999999998622	-2.198861177646526	0.7756693721251299	-1.423191805521396
1.4049999999998617	-2.1984993151404133	0.7753074398080692	-1.423191875332344
1.4099999999998611	-2.1982991540406833	0.7751071936953092	-1.4231919603453742
1.4149999999998606	-2.195995417294037	0.7728034480095087	-1.423191969284528
1.41999999999986	-2.1905324641758828	0.7673405106663309	-1.4231919535095523
1.4249999999998595	-2.182513943599489	0.7593220310865135	-1.4231919125129753
1.429999999999859	-2.174001614264014	0.7508097709751841	-1.4231918432888295
1.4349999999998584	-2.167728089546384	0.7445363027257563	-1.4231917868206272
1.4399999999998578	-2.1660205365844134	0.7428287694154818	-1.4231917671689316
1.4449999999998573	-2.169967464561732	0.746775700803855	-1.4231917637578773
1.4499999999998567	-2.1792534011335216	0.7560616095032632	-1.4231917916302586
1.4549999999998562	-2.1926013187365196	0.7694094955172838	-1.4231918232192355
1.4599999999998556	-2.20837928902278	0.7851874242093865	-1.4231918648133932
1.464999999999855	-2.2250423003416646	0.8018503911374925	-1.423191909204172
1.4699999999998545	-2.2413296035295294	0.8181376787977586	-1.4231919247317706
1.474999999999854	-2.2562568107916237	0.8330648605920042	-1.423191950199619
1.4799999999998534	-2.268987567488563	0.8457956031431977	-1.423191964345365
1.4849999999998529	-2.278678941135807	0.8554869746666262	-1.4231919664691803
1.4899999999998523	-2.284441726671486	0.8612497340343853	-1.4231919926371004
1.4949999999998518	-2.28545445400388	0.862262441559175	-1.4231920124447048
1.4999999999998512	-2.2812492353692546	0.8580572293198897	-1.423192006049365
1.5049999999998507	-2.2720359956821654	0.8488440296141023	-1.4231919660680632
1.5099999999998501	-2.258966867157966	0.8357749561537002	-1.4231919110042657
1.5149999999998496	-2.2442552779333513	0.8210634408939417	-1.4231918370394094
1.519999999999849	-2.231087946538359	0.8078961911910124	-1.4231917553473463
1.5249999999998485	-2.2230592496932275	0.7998675657058467	-1.423191683987381
1.529999999999848	-2.222941534837424	0.7997498626045219	-1.423191672232902
1.5349999999998474	-2.23124708030172	0.8080553431638395	-1.4231917371378804
1.5399999999998468	-2.245747914472205	0.8225560735467252	-1.4231918409254798
1.5449999999998463	-2.2625313215650174	0.8393393704917732	-1.4231919510732438
1.5499999999998457	-2.2777427312944214	0.8545507434423123	-1.4231919878521089
1.5549999999998452	-2.2887831006929216	0.8655911079415172	-1.4231919927514043
1.5599999999998446	-2.294597151617589	0.8714051771431993	-1.4231919744743897
1.564999999999844	-2.295407994531434	0.8722160505983152	-1.4231919439331187
1.5699999999998435	-2.292284945945339	0.8690930576602951	-1.4231918882850436
1.574999999999843	-2.2867097065703628	0.8635178775737181	-1.423191828996645
1.5799999999998424	-2.2801787666023112	0.8569869746506831	-1.423191791951628
1.5849999999998419	-2.273832443266005	0.8506406438058762	-1.4231917994601286
1.5899999999998413	-2.2681934016474434	0.8450015788835259	-1.4231918227639175
1.5949999999998408	-2.263145388623221	0.839953542988166	-1.423191845635055
1.5999999999998402	-2.258181642905304	0.8349898008543177	-1.4231918420509861
1.6049999999998397	-2.252774157749176	0.8295822901520912	-1.423191867597085
1.6099999999998391	-2.24671605990853	0.8235241909988769	-1.4231918689096528
1.6149999999998386	-2.2402541721608857	0.8170623125315326	-1.4231918596293531
1.619999999999838	-2.234033158651232	0.8108413149320794	-1.4231918437191524
1.6249999999998375	-2.228893275457526	0.8057014535910848	-1.4231918218664412
1.629999999999837	-2.225640851025257	0.8024490660063242	-1.423191785018933
1.6349999999998364	-2.224859633836218	0.8016678464875837	-1.4231917873486344
1.6399999999998358	-2.226818043305933	0.8036262420254147	-1.423191801280518
1.6449999999998353	-2.231449070347767	0.8082572685285088	-1.4231918018192584
1.6499999999998347	-2.2383687874429197	0.8151769634734022	-1.4231918239695176
1.6549999999998342	-2.2469381918423443	0.8237463328902191	-1.423191858952125
1.6599999999998336	-2.2563516851689296	0.8331598160263173	-1.4231918691426122
1.664999999999833	-2.265760819042044	0.8425689162674219	-1.423191902774622
1.6699999999998325	-2.2743987610310374	0.8512068487938851	-1.4231919122371521
1.674999999999832	-2.28170101221007	0.8585090805392211	-1.423191931670849
1.6799999999998314	-2.2873463073985016	0.8641543903006184	-1.4231919170978833
1.6849999999998309	-2.2912310381603995	0.8680391370530499	-1.4231919011073495
1.6899999999998303	-2.2933774526371837	0.8701855452832238	-1.4231919073539598
1.6949999999998298	-2.2938199865349858	0.8706280872329601	-1.4231918993020258
1.6999999999998292	-2.2925729577508265	0.8693810597296112	-1.4231918980212155
1.7049999999998287	-2.2897608977016843	0.8665690316006085	-1.4231918661010758
1.709999999999828	-2.2859201824580855	0.8627283074982395	-1.4231918749598458
1.7149999999998276	-2.282268284450605	0.8590764482490921	-1.423191836201513
1.719999999999827	-2.2806047386356507	0.8574129433428014	-1.4231917952928494
1.7249999999998264	-2.282588860191224	0.8593970826574355	-1.4231917775337886
1.729999999999826	-2.288774714438699	0.8655829089910556	-1.4231918054476431
1.7349999999998253	-2.2982355893034607	0.8750437290358921	-1.4231918602675682
1.7399999999998248	-2.309114982919473	0.8859230685710864	-1.4231919143483867
1.7449999999998242	-2.319581136043324	0.8963892053180197	-1.4231919307253045
1.7499999999998237	-2.328450271137261	0.9052583250268961	-1.423191946110365
1.7549999999998231	-2.33526959133704	0.9120776631656292	-1.4231919281714107
1.7599999999998226	-2.340067063919506	0.9168751577090611	-1.4231919062104448
1.764999999999822	-2.3430533656621164	0.9198614875209381	-1.4231918781411783
1.7699999999998215	-2.3444209197075314	0.921229053104565	-1.4231918666029666
1.774999999999821	-2.3442664300819676	0.9210745326598431	-1.4231918974221245
1.7799999999998204	-2.3425866449687773	0.9193947321813277	-1.4231919127874493
1.7849999999998198	-2.3392799207605512	0.9160880034780969	-1.423191917282454
1.7899999999998193	-2.3341732601823777	0.9109813190486774	-1.4231919411337004
1.7949999999998187	-2.327037241752586	0.9038452822020921	-1.423191959550494
1.7999999999998182	-2.317606515642921	0.8944145432922724	-1.4231919723506485
1.8049999999998176	-2.3056371799823565	0.8824452109819579	-1.4231919690003985
1.809999999999817	-2.2910107365070598	0.8678187784831438	-1.4231919580239163
1.8149999999998165	-2.2739721899489598	0.8507802579738114	-1.4231919319751483
1.819999999999816	-2.255394257700095	0.8322023605919877	-1.4231918971081075
1.8249999999998154	-2.2368408379182605	0.8136489860301407	-1.42319185188812
1.8299999999998149	-2.2201957014641818	0.7970038827075744	-1.4231918187566073
1.8349999999998143	-2.2069842477217794	0.783792437781187	-1.4231918099405925
1.8399999999998138	-2.197897198983013	0.7747053913583442	-1.4231918076246688
1.8449999999998132	-2.192771701512313	0.7695798669751389	-1.4231918345371743
1.8499999999998127	-2.1908013921284724	0.7676095241646891	-1.4231918679637832
1.8549999999998121	-2.190791476021077	0.7675995673474222	-1.4231919086736549
1.8599999999998116	-2.191472904860187	0.7682809787311675	-1.4231919261290193
1.864999999999811	-2.1918388842755347	0.7686469615907688	-1.4231919226847658
1.8699999999998105	-2.191367842614857	0.7681759247576704	-1.4231919178571866
1.87499999999981	-2.1901235158996006	0.7669316160911525	-1.4231918998084478
1.8799999999998094	-2.1887710104828115	0.7655791558898101	-1.4231918545930011
1.8849999999998088	-2.188493473329934	0.7653016464811294	-1.4231918268488044
1.8899999999998083	-2.190712566139402	0.7675207803077936	-1.4231917858316083
1.8949999999998077	-2.1966203371756343	0.7734285635618537	-1.423191773613781
1.8999999999998072	-2.2066667705160583	0.7834749747530104	-1.423191795763048
1.9049999999998066	-2.2202814040289356	0.797089566031016	-1.4231918379979194
1.909999999999806	-2.2360146063889017	0.8128227272759757	-1.423191879112926
1.9149999999998055	-2.2520253692727636	0.8288334469981201	-1.4231919222746432
1.919999999999805	-2.266642308295736	0.843450362542495	-1.4231919457532411
1.9249999999998044	-2.2787529394276125	0.8555609776805757	-1.4231919617470368
1.9299999999998039	-2.2879163847573225	0.8647244398694687	-1.4231919448878536
1.9349999999998033	-2.2941884688537266	0.8709965367069595	-1.4231919321467672
1.9399999999998028	-2.2978131577092875	0.8746212529442632	-1.4231919047650246
1.9449999999998022	-2.2989145884397986	0.875722671338168	-1.4231919171016307
1.9499999999998017	-2.297347448870302	0.8741554941486561	-1.4231919547216458
1.9549999999998011	-2.2927216464516884	0.8695297159850027	-1.423191930466686
1.9599999999998006	-2.284604558686682	0.8614126200921176	-1.4231919385945644
1.9649999999998	-2.2728340021771345	0.8496420648811706	-1.423191937295964
1.9699999999997995	-2.257890915628837	0.8346990205115297	-1.423191895117307
1.974999999999799	-2.2412276217678975	0.8180357654133691	-1.423191856354528
1.9799999999997984	-2.2253301108010035	0.8021383325811022	-1.4231917782199013
1.9849999999997978	-2.213273406065726	0.7900816997103628	-1.4231917063553636
1.9899999999997973	-2.20757067071608	0.7843789371343327	-1.4231917335817474
1.9949999999997967	-2.2088439838971845	0.7856522249190072	-1.4231917589781773
1.9999999999997962	-2.215340703837103	0.7921488588094795	-1.4231918450276237
2.0049999999998067	-2.223762068081094	0.8005701467203977	-1.423191921360696
2.0099999999998173	-2.2307234629399133	0.8075314683375098	-1.4231919946024036
2.014999999999828	-2.233862982663084	0.8106709682439139	-1.42319201441917
2.0199999999998384	-2.2322196904413723	0.8090276620921232	-1.4231920283492492
2.024999999999849	-2.2261017967163856	0.8029098014200698	-1.4231919952963157
2.0299999999998595	-2.216746320636335	0.7935543687274647	-1.42319195190887
2.03499999999987	-2.205993470584328	0.7828015941723924	-1.4231918764119353
2.0399999999998806	-2.1960164970013447	0.7728246571948496	-1.4231918398064949
2.044999999999891	-2.1891022952346297	0.7659105035484991	-1.4231917916861305
2.0499999999999017	-2.1873389651270885	0.7641472051074074	-1.423191760019681
2.0549999999999122	-2.192148141698515	0.7689563753961093	-1.4231917663024058
2.059999999999923	-2.203720894753163	0.78052910102978	-1.423191793723383
2.0649999999999333	-2.2207272081256404	0.7975353506331656	-1.423191857492475
2.069999999999944	-2.240649546347857	0.8174576144330915	-1.423191931914766
2.0749999999999544	-2.260589392513356	0.8373974096059608	-1.4231919829073951
2.079999999999965	-2.2781315782929537	0.8549395517167675	-1.4231920265761864
2.0849999999999755	-2.291809428328942	0.8686173947054343	-1.4231920336235075
2.089999999999986	-2.3010993846050187	0.8779073589996185	-1.4231920256054005
2.0949999999999966	-2.3060876050693677	0.8828955763420823	-1.4231920287272855
2.100000000000007	-2.3069925951913066	0.883800543434706	-1.4231920517566004
2.1050000000000177	-2.303756549717376	0.8805644891742581	-1.4231920605431179
2.1100000000000283	-2.2958847277392906	0.8726926228122741	-1.4231921049270164
2.115000000000039	-2.282717626044234	0.8595254674816328	-1.4231921585626015
2.1200000000000494	-2.2641709334942286	0.8409787849902267	-1.4231921485040018
2.12500000000006	-2.241717899321972	0.8185258474345365	-1.423192051887436
2.1300000000000705	-2.21886727445799	0.7956753246121783	-1.423191949845812
2.135000000000081	-2.200123438250332	0.7769315765994542	-1.4231918616508779
2.1400000000000916	-2.188637240040983	0.7654453843635438	-1.4231918556774394
2.145000000000102	-2.1846486062880657	0.761456693078411	-1.4231919132096547
2.1500000000001127	-2.1863484646691758	0.7631565085973865	-1.4231919560717892
2.1550000000001233	-2.1918232255276595	0.7686312394570295	-1.4231919860706301
2.160000000000134	-2.2000070918142565	0.7768150786475064	-1.4231920131667501
2.1650000000001444	-2.2103629082269034	0.787170916451617	-1.4231919917752864
2.170000000000155	-2.2222836007405804	0.7990916035784466	-1.4231919971621338
2.1750000000001655	-2.2347445082583364	0.8115524940603543	-1.423192014197982
2.180000000000176	-2.2462956092917548	0.8231035607111449	-1.4231920485806098
2.1850000000001866	-2.255218156282383	0.8320260688872314	-1.423192087395152
2.190000000000197	-2.259829922008912	0.8366377935445994	-1.4231921284643123
2.1950000000002077	-2.2588653678289705	0.8356732249051382	-1.4231921429238323
2.2000000000002182	-2.2518322406940956	0.8286401071559741	-1.4231921335381212
2.2050000000002288	-2.2392460573328368	0.8160539894331985	-1.423192067899638
2.2100000000002393	-2.222666788292521	0.7994747940939315	-1.4231919941985893
2.21500000000025	-2.2045464812704085	0.7813545665025174	-1.423191914767891
2.2200000000002604	-2.187877330389833	0.7646854811876687	-1.4231918492021647
2.225000000000271	-2.175644820006164	0.7524530527620186	-1.4231917672441454
2.2300000000002815	-2.1701421365138147	0.7469504124149586	-1.4231917240988559
2.235000000000292	-2.172326027293401	0.7491342868165581	-1.4231917404768426
2.2400000000003026	-2.1816090447043996	0.7584172624134475	-1.4231917822909521
2.245000000000313	-2.1962027118402476	0.7730108889324643	-1.4231918229077831
2.2500000000003237	-2.2138075653029	0.7906156941721355	-1.4231918711307645
2.2550000000003343	-2.2321958868845213	0.8090039897427219	-1.4231918971417996
2.260000000000345	-2.2494985903264153	0.826306670825548	-1.4231919195008675
